label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
FTR,16. Bacon Fat.flac,2eac892d5603e2b15ccbb57b684c5dcc,10,16,0.0,00:58:493,1.0,1.0,1.0,0.013181055496090721,1.0,1.0,1.0,0.0004044473171234131,0.7221825729289114,0.0
CB,16 Bacon Fat (frag).flac,e76f7e592725d12b16bfaef3406792fe,9,17,1.0,01:01:440,0.0,0.0,0.0,-0.08822422577865119,0.0,0.0,0.0,-0.00034262239933013916,0.7026161406198561,1.0
