song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
belsh,BS11,BS11,05 - Bob Dylan & The Band - Belshazzar.wav,-21.000000000000004,-21.000000000000004,0.0,0,0.9999999403953552,1.0,1.0
belsh,BS11,CAR,01-05-Bob_Dylan-Belshazzar-SMR.flac,-24.0,-21.000000000000004,-2.9999999999999964,0,0.9999973773956299,1.0,1.0000198396085342
belsh,BS11,ATWR,10 Belchazaar.flac,-20.0,-21.000000000000004,1.0000000000000036,0,0.9979599714279175,1.0,0.9957343483396771
belsh,BS11,SBD,11 Belchezaar.flac,-19.0,-21.000000000000004,2.0000000000000036,0,0.9976117014884949,1.0,1.0823940647738621
belsh,BS11,TGBT,4-17 Belchezaar 1 And 2.flac,-4.999999999999999,-21.000000000000004,16.000000000000004,0,0.9820255637168884,1.0,0.9978954291351531
belsh,BS11,FTR,01. Belchezaar 1 & 2.flac,-15.999999999999998,-21.000000000000004,5.000000000000005,0,0.9774966239929199,1.0,0.9834078682999546
belsh,BS11,FTR,19. Belchezaar.flac,6.000000000000005,-21.000000000000004,27.000000000000007,0,0.9835001826286316,1.0,1.0188691915122214
belsh,BS11,CB,01 Belshazar.flac,-15.999999999999998,-21.000000000000004,5.000000000000005,0,0.9772511124610901,1.0,0.9739392772321716
