song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
2da9c,BS11,BS11,01 - Bob Dylan & The Band - 2 Dollars And 99 Cents.wav,-37.0,-37.0,0.0,0,1.0000001192092896,1.0,1.0
2da9c,BS11,CAR,06-01-Bob_Dylan-2_Dollars_and_99_Cents-SMR.flac,-37.0,-37.0,0.0,0,0.9999327063560486,1.0,0.9990545778631006
