song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
dbts,BS11,BS11,04 - Bob Dylan & The Band - Down By The Station.wav,-35.0,-35.0,0.0,0,1.0,1.0,1.0
dbts,BS11,CAR,06-04-Bob_Dylan-Down_by_the_Station-SMR.flac,-35.0,-35.0,0.0,0,0.9999860525131226,1.0,1.0
