song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
bacf,FTR,FTR,16. Bacon Fat.flac,1.0000000000000009,1.0000000000000009,0.0,0,1.0,1.0,1.0
bacf,FTR,CB,16 Bacon Fat (frag).flac,-14.999999999999996,1.0000000000000009,-15.999999999999996,0,0.9989585876464844,1.0,0.9520399305555556
