song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
bess,FTR,FTR,07. Bessie Smith.flac,7.000000000000006,7.000000000000006,0.0,0,0.9999998807907104,1.0,1.0
bess,FTR,CB,31 Bessie Smith.flac,7.000000000000006,7.000000000000006,0.0,0,0.9999972581863403,1.0,1.0
