label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
BS11,14 - Bob Dylan & The Band - Baby Ain't That Fine.wav,91fd5ce96f279455ce5c06cfde3bbdb9,2,14,130.58666666666667,02:10:587,-22.500352137335287,-20.10551790744274,-19.26304321501312,-0.8424746924296187,0.06606507301330566,0.08686849474906921,0.09047085046768188,-0.003602355718612671,0.09832839383276823,2365.894786245334
CAR,02-14-Bob_Dylan-Baby_Ain_t_That_Fine-SMR.flac,b9b075377826402e5a3f570650660d24,2,14,130.58462585034013,02:10:585,-22.499222533300827,-20.10498661408702,-19.260902224282095,-0.8440843898049266,0.06606482714414597,0.08686673641204834,0.09046992659568787,-0.0036031901836395264,0.09832853580113826,2215.1848898569274
ATWR,17 Baby Ain't That Fine.flac,13cba913178a173f410b56917251106d,1,17,128.50666666666666,02:08:507,-19.703612350453735,-18.949907499909582,-16.962452824775937,-1.9874546751336446,0.08794473111629486,0.10458143055438995,0.11594957113265991,-0.011368140578269958,0.2694950454515277,1955.1992792690842
TGBT,06 Baby Ain't That Fine.flac,1c35bab4db265ab14fb2d9d8f0549d06,1,6,123.66666666666667,02:03:667,-23.554521318461152,-18.89970522863991,-21.026389824499418,2.1266845958595084,0.058687034994363785,0.09786030650138855,0.08385566622018814,0.014004640281200409,-0.18059969278271346,1652.2293168044675
FTR,18. Baby Ain't That Fine.flac,49eb0f3642d31c8be9e31c0c72f69d3a,1,18,128.24,02:08:240,-20.315967966809833,-19.545178411495986,-17.578478795423145,-1.966699616072841,0.08224674314260483,0.09795296937227249,0.10831252485513687,-0.01035955548286438,0.26913823413663474,2019.24633989658
FTR,25. Baby Ain't That Fine.flac,71debedbb944115498571ab3f3caff9d,1,25,123.96,02:03:960,-21.269545789156506,-20.552043415977984,-17.626206022004858,-2.9258373939731257,0.08589882403612137,0.08940102159976959,0.13082502782344818,-0.04142400622367859,0.16201255160593075,2738.8040203947994
CB,18 Baby Ain't That Fine.flac,9f107531f71039b08a438c8152da0eb1,1,18,128.24,02:08:240,-20.309797423082856,-19.542051619996897,-17.57230339557215,-1.9697482244247482,0.08224495500326157,0.09795612096786499,0.1083071231842041,-0.010351002216339111,0.26913573799803586,2019.401051090691
