label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
BS11,01 - Bob Dylan & The Band - 2 Dollars And 99 Cents.wav,4cc82db345da2b2b646676144151e6a6,6,1,0.0,02:35:107,1.0,0.0,0.0,-1.8727139407846138,1.0,1.0,1.0,-0.026667259633541107,0.9412982006035585,1.0
CAR,06-01-Bob_Dylan-2_Dollars_and_99_Cents-SMR.flac,60def4ced3a66524d94baf559c184146,6,1,1.0,02:35:253,0.0,1.0,1.0,-1.8700225859564235,0.0,0.0,0.0,-0.026639245450496674,0.9412980869986229,0.0
