label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
DITB,05 Instrumental #2.flac,5f5375c664eb1bc6847d7663170c34d1,1,5,0.42226680040120473,03:35:240,0.6801637469309246,0.7663654318724671,0.7499394424787698,0.1984198431857891,0.5182923658427102,0.6657665470873384,0.6366991778487315,0.004881620407104492,0.13458997032596617,1.0
FTR,26. Blues Improvisation.flac,62d3db4e4554aebbafb3275af5fdd156,5,26,0.0,03:29:627,0.0,0.00023863267284308356,0.0006787231721427849,-0.09977947439025314,0.0010955597401002175,0.0013979087413926554,0.0012719413753117118,0.004360176622867584,0.1530418719052344,0.33625133537748375
FTR,13. Blues Instrumental.flac,040364b5c61cd28edd4955fa3239bfe9,10,13,0.5035105315947843,03:36:320,0.9420642370532875,0.9064068030681435,0.9473417140613789,-0.5508666794591761,0.8837176967179969,0.8354331930850774,0.9092193202557727,-0.013045236468315125,0.7035384237657155,0.0
FTR,28. Blues Instrumental.flac,55112fda029750836dbfb48382ec890b,10,28,1.0,03:42:920,0.6406867663601116,0.6623239282436184,0.732307605997133,-0.9607105027490377,0.4641705252336123,0.5087850079569063,0.6123316072804084,-0.015845857560634613,0.19730538997020955,0.14391887823043645
CB,26 Instrumental.flac,c250ff1dae56f1210a8513654f65533a,5,26,0.08826479438315049,03:30:800,0.00011289089834064594,0.0,0.0,-0.09395008418845308,0.0,0.0,0.0,0.004348419606685638,0.15290313370434494,0.34601410467688615
CB,13 Instrumental (ominous).flac,c1bea58e8b3830965fbba5fad56799db,9,27,0.38314944834503545,03:34:720,1.0,1.0,1.0,0.002523238857982335,1.0,1.0,1.0,-0.0020029842853546143,0.6828827960815007,0.6626411272273334
