song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
aab,BS11,BS11,12 - Bob Dylan & The Band - All American Boy.wav,-15.999999999999998,-15.999999999999998,0.0,0,1.0,1.0,1.0
aab,BS11,CAR,04-12-Bob_Dylan-All_American_Boy-SMR.flac,-9.999999999999998,-15.999999999999998,6.0,0,0.9981864094734192,1.0,0.999534125165545
aab,BS11,ATWR,06 All American Boy.flac,19.000000000000007,-15.999999999999998,35.00000000000001,0,0.9979013204574585,1.0,1.002630842429331
aab,BS11,TGBT,4-03 All American Boy.flac,35.0,-15.999999999999998,51.0,0,0.997154712677002,1.0,1.0085585585585584
aab,BS11,FTR,15. All American Boy.flac,-40.0,-15.999999999999998,-24.0,-1,0.9901351928710938,0.9438743126816935,1.0432149097262666
aab,BS11,FTR,24. All American Boy.flac,21.999999999999996,-15.999999999999998,37.99999999999999,0,0.9975574016571045,1.0,1.0124349988695454
aab,BS11,CB,15 All American boy.flac,-44.0,-15.999999999999998,-28.0,-1,0.9899714589118958,0.9438743126816935,1.0246553400835192
