label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
BS11,12 - Bob Dylan & The Band - All American Boy.wav,66d04c49572829ec104a64b477d2c55e,4,12,0.9888736528371155,03:58:827,0.9999998466544413,0.9999996004813553,0.7704916714710213,0.0115246258544488,1.0,1.0,0.5526605621928389,0.005547016859054565,0.9330917776346529,0.1554430465626598
CAR,04-12-Bob_Dylan-All_American_Boy-SMR.flac,5cd20b98afc64fbf150f777b5b898fd3,4,12,1.0,03:58:938,1.0,1.0,0.7704916250654785,0.011529081886475723,0.99936853893897,0.9992638266457322,0.55235044616784,0.005544722080230713,0.9330918181593058,0.0
ATWR,06 All American Boy.flac,c7154579f2c28525d4175523adaa942e,3,6,0.926236103398646,03:58:200,0.7139833583084773,0.24793173145150774,0.851628929467258,-8.237715692377034,0.5064957867546445,0.1475706439277296,0.6489739681807398,-0.09444230422377586,-0.011508112852907518,0.8548022737519679
TGBT,4-03 All American Boy.flac,4d676ab57fa533ecb1d8aee7934ebe55,4,3,0.7863011525254713,03:56:800,0.914773777675494,0.0,0.9788172647694803,-13.201637314320863,0.7522098463870098,0.0,0.9257187758528973,-0.16733664274215698,-0.01415535108093944,0.6551886299096468
FTR,15. All American Boy.flac,9645c50ed3b3a4a6a8c7365e02986173,4,15,0.0,03:48:933,0.0004205379242466761,0.20564215617180706,0.0,10.43076811268006,0.005491280341122993,0.13440746603276627,0.0014785067345175617,0.04271920956671238,0.053193780113202915,1.0
FTR,24. All American Boy.flac,6fa98b25e33b51c2f4d1098b2716b4fc,4,24,0.6956766129123663,03:55:893,0.9556722130592247,0.03212550583710586,1.0,-13.400055739833373,0.8328150880555982,0.021171662604809124,1.0,-0.18124043568968773,-0.0024905005826946973,0.689058121947527
CB,15 All American boy.flac,0b6550d9e3d3910a789779e7165632c5,4,15,0.41447399734817264,03:53:080,0.0,0.2058516083610222,1.5062197332391561e-06,10.432526935647424,0.0,0.1228724838012268,0.0,0.041960714384913445,0.05336977414810432,0.907917893815814
