label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
BS11,02 - Bob Dylan - Bonnie Ship The Diamond.wav,7241686c947ae56ff2bb47634fcf4139,3,2,0.0,03:21:107,1.0,0.7162704850408234,0.7715840897116414,0.8481373533129819,1.0,1.0,0.651170724671154,0.023309290409088135,0.8851727654312206,1.0
CAR,03-02-Bob_Dylan-Bonnie_Ship_the_Diamond-SMR.flac,ca28c5e6ea9e29a80d326b39336e97a8,3,2,0.0010940682005332579,03:21:111,0.9996540236092973,0.7167897429519348,0.7715720240138426,0.8500386445518551,0.9998532458580294,0.9997692554359291,0.6510514284221772,0.023309245705604553,0.8851699371988283,0.7210144351402616
ATWR,05 Bonnie Ship The Diamond.flac,074340d5ee8225ca882b6614bccf8cd7,1,5,1.0,03:25:293,0.2246095223084792,0.173870813465862,0.65612630962591,-0.06782022788205566,0.12000955843115163,0.13586401114360513,0.5271926481815686,-0.009637251496315002,-0.19369905051865713,0.0
SBD,02 Bonnie Ship The Diamond.flac,9d4d824b263074329ad5f3376889b961,1,2,0.9617834394904466,03:25:133,0.6856849229388843,1.0,1.0,-0.07668462744688753,0.4998239338534823,0.9691263207722703,1.0,-0.013741567730903625,-0.1946545908315147,0.31358552707990295
TGBT,04 Bonnie Ship The Diamond.flac,47d1449194164fd307bd81bbb678f509,1,4,0.95222929936306,03:25:093,0.0,0.35485205484982413,0.0,6.042248022887371,0.0,0.32096879914986465,0.0,0.05365395545959473,-0.16776557857166435,0.3758486770130533
FTR,07. Bonnie Ship the Diamond.flac,0467883e5865c4f29d3661156d8ad401,1,7,0.9363057324840801,03:25:027,0.12794178331250938,0.0005987475769694501,0.5854025394254393,-0.0776608403215171,0.05897672374483958,0.00010010242117782658,0.45299478339366867,-0.009256623685359955,-0.1945440775045809,0.2898005273821246
CB,07 Bonnie Ship the Diamond.flac,99c8b52157c5c92e555366d7a690ddc4,1,7,0.9363057324840801,03:25:027,0.12891143190184906,0.0,0.5856567583476543,-0.08186116504427687,0.058928193935986854,0.0,0.4529225159857707,-0.009254559874534607,-0.19454297850270455,0.292573978365667
