song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
beat_t2,FTR,FTR,06. Beautiful Thing.flac,-37.0,-37.0,0.0,0,0.9999999403953552,1.0,1.0
beat_t2,FTR,CB,06 Beautiful Thing - 2.flac,-43.0,-37.0,-6.0,0,0.9997697472572327,1.0,0.9921197793538219
