song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
ast_t2f2,FTR,FTR,23. Apple Suckling Tree.flac,25.0,25.0,0.0,0,1.0,1.0,1.0
ast_t2f2,FTR,CB,23 Apple Suckling Tree - 3.flac,24.0,25.0,-1.0,0,0.9996797442436218,1.0,0.9955985915492959
