label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
BS11,03 - Bob Dylan & The Band - A Satisfied Mind.wav,64bbce18657cd78f882922c8885d9d01,5,3,120.77333333333333,02:00:773,-18.360371110325804,-18.37193586201253,-17.920222804328443,-0.4517130576840884,0.11900271475315094,0.12367627024650574,0.11912539601325989,0.00455087423324585,0.9022919784368887,2033.0287386681382
CAR,05-03-Bob_Dylan-A_Satisfied_Mind-SMR.flac,93c32cd74b6f7f610ae777f096f51878,5,3,120.77365079365079,02:00:774,-18.357138893078478,-18.372051803507283,-17.9170259756951,-0.45502582781218237,0.11899737268686295,0.12367020547389984,0.11911994963884354,0.004550255835056305,0.9022924261639941,1879.4434986320362
