song_label,ref_label,cmp_label,cmp_file,tuning_cents_cmp,tuning_cents_ref,delta_tuning_cents,semitone_shift_vs_ref,chroma_similarity,speed_factor_from_pitch,duration_ratio_ref_over_cmp
anyt,BS11,BS11,03 - Bob Dylan & The Band - Any Time.wav,-28.000000000000004,-28.000000000000004,0.0,0,1.0,1.0,1.0
anyt,BS11,CAR,06-03-Bob_Dylan-Any_Time-SMR.flac,-28.000000000000004,-28.000000000000004,0.0,0,0.9999976754188538,1.0,0.9999833224315711
