label,orig_file,md5,disc,track,duration_sec,duration_fmt,loudness,loudness_left,loudness_right,loudness_balance,rms,rms_left,rms_right,rms_balance,lr_corr,spectral_centroid
BS11,01 - Bob Dylan & The Band - Blowin' In The Wind.wav,b63cc5704d2cdbfcb558ae5550c926fd,5,1,0.0,06:35:627,1.0,1.0,0.0,-0.3998912311128926,1.0,1.0,1.0,-0.0010540783405303955,0.9147267168276235,1.0
CAR,05-01-Bob_Dylan-Blowin_in_the_Wind-SMR.flac,4d80d562db12db0b2d2ab70387126a12,5,1,1.0,06:35:698,0.0,0.0,1.0,-0.40193460951855364,0.0,0.0,0.0,-0.0010534226894378662,0.9147268602084221,0.0
